"K_basis_1","K_basis_2","K_basis_3","K_basis_4","K_basis_5","K_basis_6","K_basis_7","K_basis_8","K_basis_9","K_basis_10","K_basis_11","K_basis_12","K_basis_13","K_basis_14","K_basis_15"
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-1.71934540202041,0.0032250842818898,-0.00649899395130252,-0.000255286561949518,0.00217941420576383,-0.000677707559328024,-0.000417266556926137,-0.000228730252195652,0.000280484446783738,-4.76336155088942e-05,-0.00010767727534035,-0.000139696298958727,4.70018927521696e-05,6.31864514285477e-05,1.08634680916855e-05
-0.000824014604876296,-0.00137795626930799,0.000205494375021872,0.000925877813975017,7.47956386836629e-05,-0.000244965665500634,-0.000120891043036479,0.000129665975828795,-2.14827323592289e-05,-4.99766061311235e-05,-4.63639852221863e-05,-2.43012182035582e-05,2.0740258336501e-05,1.92962437404843e-05,-4.69382780833476e-06
-0.00180787747790866,-0.00330767197467103,0.000186630561405118,0.00211882295359597,0.000324042929276557,-0.000700126025705281,-0.000175295826009913,0.000299480988254069,-5.17935909246458e-05,-0.000103253895862979,-8.5835848230607e-05,-5.92394854093833e-05,5.23470663556118e-05,5.03760644350812e-05,-8.20201429195991e-06
-0.00210433306940983,-0.00509774659803423,-4.23035731742313e-05,0.0032714443968938,0.000574074132721631,-0.00126083458005016,-0.000178649229258177,0.000478586881959937,-7.61497121591216e-05,-0.000152037126081981,-0.000113177371470525,-9.95362590970174e-05,8.06417499894928e-05,8.43166996102374e-05,-1.34011619542242e-05
-0.00201577966591192,-0.0068021690471914,-0.000412062394912583,0.00450651348830719,0.000915404635782046,-0.00177123425648301,-0.00013882792194118,0.000627438013076821,-9.55152012367678e-05,-0.000186587359589771,-0.000137176430585107,-0.000134702798741514,0.000110007002483977,0.000116829758968408,-1.98507780697636e-05
-0.00186812777180967,-0.00832277068289436,-0.000849154740060121,0.00563260481078694,0.00116136915193061,-0.0023026937513856,-0.000137916363850638,0.000785285176568757,-0.000113625211010593,-0.000221745431195738,-0.000156942880837894,-0.000169749265225453,0.000132598682950257,0.000147044465021775,-2.58097026763857e-05
-0.00227892475189434,-0.00971764729288492,-0.00143161034429519,0.00684292639022887,0.00149909157057344,-0.00274236331691109,-0.000113551617413567,0.000918455558237649,-0.000120780600744938,-0.000239952936386206,-0.000176339477715219,-0.000203661402250354,0.00015788680436577,0.000173503001091309,-3.21284146676286e-05
-0.00331471260067165,-0.0108195766343934,-0.0020694697016294,0.00792374893284523,0.00170100632532439,-0.00316196662774865,-0.000169997418991569,0.00106677879517494,-0.000124746448049781,-0.000259879250593109,-0.000188848351148386,-0.000235576173655866,0.000172292222236446,0.000196560980941725,-3.51669862054279e-05
-0.0054551981443561,-0.0117383386494911,-0.00289334001534784,0.00909342242454886,0.00198823946838146,-0.00346816403848317,-0.000208048548558291,0.00119057980363275,-0.000112165799482887,-0.000261609238740685,-0.000197891433580614,-0.000267555427012267,0.000187812859494096,0.000215236129439807,-3.72454790145152e-05
-0.00865598935695859,-0.0122957456806607,-0.00377158198105745,0.0101090747371078,0.00211070786107694,-0.00373910806505003,-0.000339797757292941,0.0013303815008023,-9.36139787652127e-05,-0.000268207566684928,-0.000195639935992429,-0.000296780222821011,0.000189453526282107,0.000230512762909002,-3.46480578129468e-05
-0.0133294750263291,-0.0127021556371505,-0.00482323570833988,0.0111504016012253,0.00227085466887178,-0.00391272069457007,-0.000458561408284292,0.00144850838895352,-5.90385631745584e-05,-0.000257912940865593,-0.000188181293993881,-0.000325432077472399,0.000189865505269403,0.000241149983437758,-3.06965978792773e-05
-0.0197032061536187,-0.0128128180097431,-0.00584335757227353,0.0119890705961294,0.00223983976623168,-0.00406540310069621,-0.000687551825044044,0.00158967678641103,-2.26021983855979e-05,-0.000261126768452802,-0.00016830066317991,-0.000351493762083462,0.000175978857696664,0.00024940614902012,-2.21301407925824e-05
-0.0270839369119836,-0.0129192410905329,-0.00712005800533842,0.0129051955445531,0.00226094374438207,-0.00412740245200031,-0.000930147103980416,0.00171149084046533,2.66003362495258e-05,-0.000247208578314529,-0.000149166741462116,-0.000377789915974336,0.000162904160383598,0.000251694317256434,-1.3731884531263e-05
-0.0484639235109051,-0.0111748602553668,-0.0079372172529704,0.0134595238274839,0.00224788244483383,-0.00400250228969145,-0.0012652540083337,0.00180006681581839,8.77438196127291e-05,-0.000234196683859636,-8.32498411262881e-05,-0.000390434728542702,0.000116545250697248,0.000239080914625536,-3.32572444314061e-07
-0.0714147532059156,-0.00909000165240339,-0.00897800519643573,0.0137962846854984,0.00220747217286936,-0.0038146088699272,-0.00145562280234949,0.0018180982065466,0.000181280789688667,-0.000205670413107432,-1.45363899494363e-05,-0.000407476277591695,7.17574537797933e-05,0.000219123456626432,1.03238945944786e-05
-0.094931590019393,-0.00661791858273066,-0.0100390272199019,0.013993895180966,0.00208496242886238,-0.00359091530972335,-0.00161313590304743,0.00180224675223421,0.000284081011805574,-0.000185714578520561,5.55800811477676e-05,-0.000419462914131579,2.05005093940021e-05,0.000195610483196741,1.98539940200586e-05
-0.119025358028954,-0.00414658636562022,-0.011221623647224,0.0141875861889943,0.00206595276169708,-0.00334914476045952,-0.0016546571140937,0.00174243802105302,0.000398518030391486,-0.000146818457434225,0.000119419489911451,-0.000431297329137278,-2.29660580592594e-05,0.000167808022019802,2.59607145639944e-05
-0.143682134368084,-0.00151670898159199,-0.0123154368357402,0.0142395043474369,0.00196952143552753,-0.00311393310920412,-0.00167837676170039,0.00166830521348106,0.000511993459678825,-0.000123933337871868,0.00017965671861825,-0.000439462435450378,-6.92687200684825e-05,0.00013946664926267,2.93343755836902e-05
-0.168886530676922,0.000984464139033531,-0.0134574414277822,0.0142746245118613,0.00195787611328255,-0.0028860974126175,-0.00160641153348004,0.00156793169912116,0.00062696211278369,-8.13637650112327e-05,0.000228844066672724,-0.000446898844163277,-0.000105495794141714,0.000109824846344889,3.09691188677964e-05
-0.194604672149085,0.00354484505583122,-0.0144779341162881,0.0141567657143651,0.00185524486978392,-0.00267166733040958,-0.00151719052398094,0.00145410007471166,0.00073881551172977,-5.6086719300269e-05,0.000272832375405432,-0.000451231236659292,-0.000143028844428753,8.00470626130499e-05,2.84984640053209e-05
-0.220940832222839,0.00591844382612781,-0.0154920472544185,0.013980201404234,0.00180088900009367,-0.00247716443517817,-0.00135572854560229,0.00132404314337291,0.000845924907840028,-1.77067695457571e-05,0.000301896699980796,-0.000455675478188178,-0.00017094222549852,5.10665613527224e-05,2.7033657367992e-05
-0.247810421846224,0.00828909933592675,-0.0163655066879822,0.013654749716175,0.00165488037639378,-0.00230006688241643,-0.00118303655047614,0.00118412020037343,0.000946903147023712,3.19753998996756e-06,0.00032929017114118,-0.000454606177195756,-0.000199426102670734,2.27537974445989e-05,2.08717113797348e-05
-0.275350445124084,0.010438453295929,-0.017184002033165,0.0132669677691225,0.0015462298373957,-0.00214321763554661,-0.000960122529789695,0.00103979384497509,0.00103842268012705,3.5464488584226e-05,0.000337217989250447,-0.000455883651586589,-0.000218682915420361,-3.02511840496935e-06,1.81266626491213e-05
-0.303427319292233,0.0125239210695605,-0.0178360524570714,0.01275277592055,0.00136153137223316,-0.00199752311750528,-0.000731813530365088,0.000885404221203992,0.00112174531724618,5.05112018710264e-05,0.000350175286133691,-0.000448346143740397,-0.00023842126817656,-2.71572019852518e-05,6.86767864941483e-06
-0.332161482219381,0.0143471547312891,-0.0183863384103028,0.0121764189233298,0.00120908998348092,-0.00187654750567147,-0.000475713251588896,0.000740908657260318,0.00119195758948391,7.28821021754632e-05,0.000337682354707754,-0.000447644942828634,-0.000249690840275075,-4.68594914355053e-05,5.60249719802999e-06
-0.361379232049964,0.0160363636832299,-0.018744906328493,0.0115069247335928,0.00100013694730438,-0.0017521418094725,-0.000219451228802763,0.000583089383394637,0.00125427100273743,7.94992012800183e-05,0.000343513091641291,-0.000430715812803239,-0.000261753144158114,-6.63333420177023e-05,-1.0898191933661e-05
-0.391159337286268,0.0174201831387844,-0.0189707634350681,0.0107851270123541,0.000822676445795287,-0.00166034949521685,4.26537233217627e-05,0.000454298346497553,0.00130093852329182,9.21374776714385e-05,0.000310761362094379,-0.000430971653377301,-0.000266270941759435,-7.81456152916038e-05,-6.16184034740818e-06
-0.421332015388794,0.0185978623812517,-0.0189841012330042,0.0100030041215129,0.000610743890290238,-0.00154567274818122,0.000296212169290027,0.000302152487088505,0.00134065820699738,8.98900597318545e-05,0.000323509830381486,-0.000401925229257724,-0.000271102516432457,-9.34085501351381e-05,-2.98418123073033e-05
-0.451929816842658,0.0194364935923793,-0.0188549618277763,0.0091834815771667,0.000431412539690495,-0.00147774932019732,0.000532622509095083,0.000204694049853821,0.0013615336176133,9.48777355905344e-05,0.000269521966876858,-0.000407549290594725,-0.000271782202696608,-9.53602534580294e-05,-1.15548952227708e-05
-0.4828409822306,0.0200108561346234,-0.0184983852538381,0.00834067168357033,0.000240403169522808,-0.00134689455807898,0.000759970508735927,5.79333142403505e-05,0.0013775939887289,8.45121125091211e-05,0.000304790554845892,-0.000360877946999383,-0.000267647394399238,-0.00010711656561259,-4.86159183621312e-05
-0.514051832829695,0.0202282952514535,-0.0180114691660813,0.00746738042979158,8.05225938922583e-05,-0.00129987778495873,0.000934845688938169,9.10499792295352e-06,0.00137072210424712,8.50461408993913e-05,0.000224988279372976,-0.000379910448776269,-0.000271097126072988,-9.98769925718573e-05,-8.90633251948816e-06
-0.545562746228965,0.0201523803308764,-0.0172755049114299,0.00659958762295379,-7.2182690405498e-05,-0.00113474732303195,0.00111124165133328,-0.000135581289441677,0.00135539547480173,6.52936811131116e-05,0.000291246806159334,-0.000312964521897023,-0.000249405616089536,-0.00010665272844108,-6.12136983085051e-05
-0.577288926224107,0.0197009576497918,-0.0164476323030517,0.00574377161915299,-0.000171233376681286,-0.00107024071406424,0.00120274477395321,-0.000156691205478965,0.00132733361107562,6.64062762782105e-05,0.000216697033809344,-0.000325371059195404,-0.000275134781686596,-9.85009109892104e-05,-1.58450487669386e-05
-0.609384592811696,0.0190133775777243,-0.0153449020996077,0.00479324387519323,-0.000321329089150642,-0.000954251343464066,0.00127140321127322,-0.000207775468401322,0.00125070022944958,3.759591358857e-05,0.000203283962818227,-0.000315270855990768,-0.000205613832880777,-8.31908452146748e-05,-1.00332253181848e-05
-0.641606939607031,0.017845703590888,-0.0141827909457592,0.00411976099387041,-0.00028034533476602,-0.00068694460451201,0.00132102003253496,-0.000401013756968862,0.00123465721614311,2.98988395909391e-05,0.000353541280442364,-0.000159767382261715,-0.000275293697632994,-9.40376701243023e-05,-0.000115776870203558
-0.674002277462655,0.0165948023805011,-0.0128248588100485,0.00318114900906665,-0.000342723983356791,-0.000644805069204921,0.00127098546090909,-0.000289917820966033,0.00109826079761947,1.65163239430898e-05,0.000194128724560289,-0.000268803586682912,-0.000193428279914064,-6.47679988196802e-05,1.29004501302545e-05
-0.706116714504309,0.0148840461131026,-0.011359692826931,0.00266267014022564,-0.000172637739189254,-0.000328154376018812,0.00119155771785651,-0.000428469829393866,0.00103034171394032,8.99393243019246e-06,0.000319660525697658,-0.00012434691139811,-0.000214216464412946,-7.26328464321022e-05,-8.54526590477911e-05
-0.735408497228921,0.0131852263187729,-0.00985659024985367,0.0020015500911543,-0.000128317992407631,-0.00027725206782945,0.000983598804034936,-0.000267909491850318,0.000870392238091867,-9.65074610923582e-06,0.000115433798566272,-0.000218870642085305,-0.000155277564309863,-3.08806293054942e-05,4.53408693871167e-05
-0.759552563808343,0.0107733850243031,-0.0081875293675484,0.00210394749883884,0.000372332590103321,-8.19859629531173e-05,0.000801902570051335,-0.000298834777833319,0.00077832029875133,-2.36289929351054e-05,0.000314937254737862,-3.06618684032229e-05,-0.000156933659512371,-4.82956820827157e-05,-0.000111561861638887
-0.78638481384759,0.00825401415073778,-0.00640405815377499,0.0018790244464174,0.000740747314460448,-8.2560401727153e-05,0.000466078100440543,-4.45072329742027e-05,0.000603011924479519,-2.01787061457889e-05,0.000149010203197501,-0.000110069584793451,-0.000124200154723898,-3.42127445648173e-05,-1.78180700318856e-06
-0.813355133010856,0.00557410899266561,-0.00461570192768147,0.00160977321229471,0.00107921596794075,5.00896546359331e-06,0.000210445955909918,4.97037238723309e-05,0.000436720484580716,-2.96834801026204e-05,0.000174459512428418,-6.17221811063454e-05,-5.12275635241775e-05,-3.08774666877469e-05,-3.18690884641813e-05
